ClusterID,Latitude,Longitude
90328,-32.25225225225225,118.37837837837837
97325,-34.77477477477478,117.29729729729729
85325,-30.45045045045045,117.29729729729729
52338,-18.55855855855856,121.98198198198197
86323,-30.81081081081081,116.57657657657657
91324,-32.61261261261261,116.93693693693693
60325,-21.44144144144144,117.29729729729729
88354,-31.53153153153153,127.74774774774774
86325,-30.81081081081081,117.29729729729729
92327,-32.97297297297297,118.01801801801801
87326,-31.17117117117117,117.65765765765765
98325,-35.13513513513514,117.29729729729729
82324,-29.36936936936937,116.93693693693693
77334,-27.567567567567565,120.54054054054053
89331,-31.89189189189189,119.45945945945945
88334,-31.53153153153153,120.54054054054053
91323,-32.61261261261261,116.57657657657657
92325,-32.97297297297297,117.29729729729729
48355,-17.117117117117115,128.1081081081081
91322,-32.61261261261261,116.21621621621621
94325,-33.69369369369369,117.29729729729729
121408,-43.42342342342342,147.2072072072072
117411,-41.98198198198198,148.28828828828827
120407,-43.06306306306306,146.84684684684683
121407,-43.42342342342342,146.84684684684683
114411,-40.9009009009009,148.28828828828827
117405,-41.98198198198198,146.1261261261261
67367,-23.963963963963963,132.43243243243242
41369,-14.594594594594595,133.15315315315314
35362,-12.432432432432432,130.63063063063063
40366,-14.234234234234233,132.07207207207207
40372,-14.234234234234233,134.23423423423424
64375,-22.882882882882882,135.3153153153153
65359,-23.243243243243242,129.54954954954954
52361,-18.55855855855856,130.27027027027026
63362,-22.52252252252252,130.63063063063063
85417,-30.45045045045045,150.45045045045043
99406,-35.4954954954955,146.48648648648648
99409,-35.4954954954955,147.56756756756755
87410,-31.17117117117117,147.92792792792793
94415,-33.69369369369369,149.7297297297297
89420,-31.89189189189189,151.53153153153153
90413,-32.25225225225225,149.009009009009
103413,-36.93693693693694,149.009009009009
89414,-31.89189189189189,149.36936936936937
97406,-34.77477477477478,146.48648648648648
92410,-32.97297297297297,147.92792792792793
102413,-36.57657657657658,149.009009009009
85415,-30.45045045045045,149.7297297297297
89417,-31.89189189189189,150.45045045045043
98398,-35.13513513513514,143.6036036036036
90422,-32.25225225225225,152.25225225225225
88420,-31.53153153153153,151.53153153153153
89418,-31.89189189189189,150.8108108108108
90415,-32.25225225225225,149.7297297297297
87395,-31.17117117117117,142.5225225225225
89409,-31.89189189189189,147.56756756756755
85394,-30.45045045045045,142.16216216216216
95393,-34.05405405405405,141.8018018018018
95413,-34.05405405405405,149.009009009009
100413,-35.85585585585586,149.009009009009
93407,-33.33333333333333,146.84684684684683
83423,-29.72972972972973,152.6126126126126
86423,-30.81081081081081,152.6126126126126
94406,-33.69369369369369,146.48648648648648
86422,-30.81081081081081,152.25225225225225
88418,-31.53153153153153,150.8108108108108
86418,-30.81081081081081,150.8108108108108
101395,-36.21621621621622,142.5225225225225
100403,-35.85585585585586,145.4054054054054
102407,-36.57657657657658,146.84684684684683
104411,-37.2972972972973,148.28828828828827
100406,-35.85585585585586,146.48648648648648
101397,-36.21621621621622,143.24324324324323
106406,-38.01801801801802,146.48648648648648
107408,-38.37837837837838,147.2072072072072
102395,-36.57657657657658,142.5225225225225
103406,-36.93693693693694,146.48648648648648
104395,-37.2972972972973,142.5225225225225
103396,-36.93693693693694,142.88288288288288
105413,-37.65765765765766,149.009009009009
102404,-36.57657657657658,145.76576576576576
108404,-38.73873873873874,145.76576576576576
71422,-25.405405405405403,152.25225225225225
73417,-26.126126126126124,150.45045045045043
81421,-29.00900900900901,151.89189189189187
53405,-18.91891891891892,146.1261261261261
68416,-24.324324324324323,150.0900900900901
76420,-27.207207207207205,151.53153153153153
50387,-17.83783783783784,139.63963963963963
69417,-24.684684684684683,150.45045045045043
62414,-22.16216216216216,149.36936936936937
72421,-25.765765765765764,151.89189189189187
66416,-23.603603603603602,150.0900900900901
77403,-27.567567567567565,145.4054054054054
69416,-24.684684684684683,150.0900900900901
59389,-21.08108108108108,140.36036036036035
60412,-21.44144144144144,148.64864864864865
76423,-27.207207207207205,152.6126126126126
30395,-10.63063063063063,142.5225225225225
27395,-9.54954954954955,142.5225225225225
65383,-23.243243243243242,138.19819819819818
73409,-26.126126126126124,147.56756756756755
79418,-28.288288288288285,150.8108108108108
73415,-26.126126126126124,149.7297297297297
76415,-27.207207207207205,149.7297297297297
92384,-32.97297297297297,138.55855855855856
86384,-30.81081081081081,138.55855855855856
93383,-33.33333333333333,138.19819819819818
94378,-33.69369369369369,136.3963963963964
93386,-33.33333333333333,139.27927927927928
92381,-32.97297297297297,137.47747747747746
95381,-34.05405405405405,137.47747747747746
101388,-36.21621621621622,140.0
92379,-32.97297297297297,136.75675675675674
94380,-33.69369369369369,137.11711711711712
85385,-30.45045045045045,138.9189189189189
96381,-34.41441441441441,137.47747747747746
103387,-36.93693693693694,139.63963963963963
80319,-28.648648648648646,115.13513513513513
94327,-33.69369369369369,118.01801801801801
96329,-34.41441441441441,118.73873873873873
96322,-34.41441441441441,116.21621621621621
95331,-34.05405405405405,119.45945945945945
71322,-25.405405405405403,116.21621621621621
97328,-34.77477477477478,118.37837837837837
66335,-23.603603603603602,120.9009009009009
87337,-31.17117117117117,121.62162162162161
64328,-22.882882882882882,118.37837837837837
87324,-31.17117117117117,116.93693693693693
48344,-17.117117117117115,124.14414414414414
87325,-31.17117117117117,117.29729729729729
88328,-31.53153153153153,118.37837837837837
61319,-21.8018018018018,115.13513513513513
85335,-30.45045045045045,120.9009009009009
75315,-26.846846846846844,113.69369369369369
79319,-28.288288288288285,115.13513513513513
49340,-17.47747747747748,122.7027027027027
89330,-31.89189189189189,119.09909909909909
94331,-33.69369369369369,119.45945945945945
92326,-32.97297297297297,117.65765765765765
58325,-20.72072072072072,117.29729729729729
115409,-41.26126126126126,147.56756756756755
115404,-41.26126126126126,145.76576576576576
110399,-39.45945945945946,143.96396396396395
42369,-14.954954954954955,133.15315315315314
36367,-12.792792792792792,132.43243243243242
36364,-12.792792792792792,131.35135135135135
39377,-13.873873873873872,136.03603603603602
67369,-23.963963963963963,133.15315315315314
46363,-16.396396396396394,130.99099099099098
34268,-12.072072072072071,96.75675675675676
79415,-28.288288288288285,149.7297297297297
59402,-21.08108108108108,145.04504504504504
72405,-25.765765765765764,146.1261261261261
76418,-27.207207207207205,150.8108108108108
62410,-22.16216216216216,147.92792792792793
69423,-24.684684684684683,152.6126126126126
76425,-27.207207207207205,153.33333333333331
75414,-26.846846846846844,149.36936936936937
89370,-31.89189189189189,133.51351351351352
90391,-32.25225225225225,141.08108108108107
97382,-34.77477477477478,137.83783783783784
100383,-35.85585585585586,138.19819819819818
96386,-34.41441441441441,139.27927927927928
99388,-35.4954954954955,140.0
104389,-37.2972972972973,140.36036036036035
92378,-32.97297297297297,136.3963963963964
99381,-35.4954954954955,137.47747747747746
95389,-34.05405405405405,140.36036036036035
106390,-38.01801801801802,140.72072072072072
93380,-33.33333333333333,137.11711711711712
96389,-34.41441441441441,140.36036036036035
87383,-31.17117117117117,138.19819819819818
104388,-37.2972972972973,140.0
97376,-34.77477477477478,135.67567567567568
92372,-32.97297297297297,134.23423423423424
104391,-37.2972972972973,141.08108108108107
79318,-28.288288288288285,114.77477477477477
92329,-32.97297297297297,118.73873873873873
89324,-31.89189189189189,116.93693693693693
89322,-31.89189189189189,116.21621621621621
79326,-28.288288288288285,117.65765765765765
94337,-33.69369369369369,121.62162162162161
93331,-33.33333333333333,119.45945945945945
96319,-34.41441441441441,115.13513513513513
93337,-33.33333333333333,121.62162162162161
86319,-30.81081081081081,115.13513513513513
90330,-32.25225225225225,119.09909909909909
95319,-34.05405405405405,115.13513513513513
95327,-34.05405405405405,118.01801801801801
83349,-29.72972972972973,125.94594594594594
86322,-30.81081081081081,116.21621621621621
86329,-30.81081081081081,118.73873873873873
119406,-42.7027027027027,146.48648648648648
113401,-40.54054054054054,144.68468468468467
39378,-13.873873873873872,136.3963963963964
34379,-12.072072072072071,136.75675675675674
32362,-11.35135135135135,130.63063063063063
34374,-12.072072072072071,134.95495495495496
60368,-21.44144144144144,132.7927927927928
96397,-34.41441441441441,143.24324324324323
95405,-34.05405405405405,146.1261261261261
91408,-32.61261261261261,147.2072072072072
84407,-30.09009009009009,146.84684684684683
94409,-33.69369369369369,147.56756756756755
84422,-30.09009009009009,152.25225225225225
87411,-31.17117117117117,148.28828828828827
98403,-35.13513513513514,145.4054054054054
87414,-31.17117117117117,149.36936936936937
99403,-35.4954954954955,145.4054054054054
98407,-35.13513513513514,146.84684684684683
94398,-33.69369369369369,143.6036036036036
96407,-34.41441441441441,146.84684684684683
96414,-34.41441441441441,149.36936936936937
91422,-32.61261261261261,152.25225225225225
86409,-30.81081081081081,147.56756756756755
95407,-34.05405405405405,146.84684684684683
85421,-30.45045045045045,151.89189189189187
95408,-34.05405405405405,147.2072072072072
91412,-32.61261261261261,148.64864864864865
105397,-37.65765765765766,143.24324324324323
107407,-38.37837837837838,146.84684684684683
106397,-38.01801801801802,143.24324324324323
108405,-38.73873873873874,146.1261261261261
100404,-35.85585585585586,145.76576576576576
103409,-36.93693693693694,147.56756756756755
101410,-36.21621621621622,147.92792792792793
107393,-38.37837837837838,141.8018018018018
108396,-38.73873873873874,142.88288288288288
97395,-34.77477477477478,142.5225225225225
103411,-36.93693693693694,148.28828828828827
58384,-20.72072072072072,138.55855855855856
70407,-25.045045045045043,146.84684684684683
69418,-24.684684684684683,150.8108108108108
48401,-17.117117117117115,144.68468468468467
52401,-18.55855855855856,144.68468468468467
54408,-19.27927927927928,147.2072072072072
72414,-25.765765765765764,149.36936936936937
50403,-17.83783783783784,145.4054054054054
29396,-10.27027027027027,142.88288288288288
75419,-26.846846846846844,151.17117117117115
56408,-20.0,147.2072072072072
64415,-22.882882882882882,149.7297297297297
71411,-25.405405405405403,148.28828828828827
69414,-24.684684684684683,149.36936936936937
60401,-21.44144144144144,144.68468468468467
75400,-26.846846846846844,144.32432432432432
91417,-32.61261261261261,150.45045045045043
85411,-30.45045045045045,148.28828828828827
95410,-34.05405405405405,147.92792792792793
98404,-35.13513513513514,145.76576576576576
96411,-34.41441441441441,148.28828828828827
94394,-33.69369369369369,142.16216216216216
90417,-32.25225225225225,150.45045045045043
94416,-33.69369369369369,150.0900900900901
101411,-36.21621621621622,148.28828828828827
92414,-32.97297297297297,149.36936936936937
94405,-33.69369369369369,146.1261261261261
83421,-29.72972972972973,151.89189189189187
83416,-29.72972972972973,150.0900900900901
97408,-34.77477477477478,147.2072072072072
86420,-30.81081081081081,151.53153153153153
95411,-34.05405405405405,148.28828828828827
101394,-36.21621621621622,142.16216216216216
104413,-37.2972972972973,149.009009009009
105414,-37.65765765765766,149.36936936936937
106393,-38.01801801801802,141.8018018018018
99399,-35.4954954954955,143.96396396396395
97396,-34.77477477477478,142.88288288288288
104396,-37.2972972972973,142.88288288288288
102393,-36.57657657657658,141.8018018018018
102409,-36.57657657657658,147.56756756756755
102410,-36.57657657657658,147.92792792792793
106398,-38.01801801801802,143.6036036036036
101409,-36.21621621621622,147.56756756756755
105405,-37.65765765765766,146.1261261261261
49401,-17.47747747747748,144.68468468468467
55403,-19.63963963963964,145.4054054054054
68420,-24.324324324324323,151.53153153153153
76419,-27.207207207207205,151.17117117117115
72419,-25.765765765765764,151.17117117117115
59411,-21.08108108108108,148.28828828828827
47405,-16.756756756756754,146.1261261261261
54398,-19.27927927927928,143.6036036036036
48392,-17.117117117117115,141.44144144144144
49390,-17.47747747747748,140.72072072072072
70405,-25.045045045045043,146.1261261261261
66418,-23.603603603603602,150.8108108108108
51400,-18.1981981981982,144.32432432432432
77419,-27.567567567567565,151.17117117117115
64384,-22.882882882882882,138.55855855855856
56409,-20.0,147.56756756756755
94386,-33.69369369369369,139.27927927927928
98387,-35.13513513513514,139.63963963963963
100381,-35.85585585585586,137.47747747747746
101387,-36.21621621621622,139.63963963963963
96376,-34.41441441441441,135.67567567567568
94375,-33.69369369369369,135.3153153153153
97377,-34.77477477477478,136.03603603603602
103390,-36.93693693693694,140.72072072072072
101390,-36.21621621621622,140.72072072072072
99389,-35.4954954954955,140.36036036036035
90373,-32.25225225225225,134.59459459459458
90372,-32.25225225225225,134.23423423423424
90371,-32.25225225225225,133.87387387387386
99380,-35.4954954954955,137.11711711711712
90370,-32.25225225225225,133.51351351351352
75372,-26.846846846846844,134.23423423423424
91385,-32.61261261261261,138.9189189189189
98381,-35.13513513513514,137.47747747747746
94341,-33.69369369369369,123.06306306306305
83321,-29.72972972972973,115.85585585585585
94336,-33.69369369369369,121.26126126126125
77327,-27.567567567567565,118.01801801801801
95321,-34.05405405405405,115.85585585585585
69318,-24.684684684684683,114.77477477477477
69315,-24.684684684684683,113.69369369369369
92332,-32.97297297297297,119.81981981981981
76342,-27.207207207207205,123.42342342342342
89352,-31.89189189189189,127.02702702702702
50351,-17.83783783783784,126.66666666666666
74321,-26.486486486486484,115.85585585585585
94326,-33.69369369369369,117.65765765765765
61316,-21.8018018018018,114.05405405405405
84326,-30.09009009009009,117.65765765765765
57354,-20.36036036036036,127.74774774774774
96325,-34.41441441441441,117.29729729729729
63326,-22.52252252252252,117.65765765765765
86328,-30.81081081081081,118.37837837837837
89325,-31.89189189189189,117.29729729729729
115411,-41.26126126126126,148.28828828828827
114408,-40.9009009009009,147.2072072072072
113411,-40.54054054054054,148.28828828828827
111410,-39.81981981981982,147.92792792792793
46370,-16.396396396396394,133.51351351351352
35364,-12.432432432432432,131.35135135135135
41373,-14.594594594594595,134.59459459459458
98401,-35.13513513513514,144.68468468468467
90392,-32.25225225225225,141.44144144144144
98402,-35.13513513513514,145.04504504504504
85423,-30.45045045045045,152.6126126126126
91414,-32.61261261261261,149.36936936936937
94408,-33.69369369369369,147.2072072072072
87418,-31.17117117117117,150.8108108108108
99405,-35.4954954954955,146.1261261261261
94410,-33.69369369369369,147.92792792792793
97416,-34.77477477477478,150.0900900900901
84416,-30.09009009009009,150.0900900900901
96413,-34.41441441441441,149.009009009009
94411,-33.69369369369369,148.28828828828827
96404,-34.41441441441441,145.76576576576576
99397,-35.4954954954955,143.24324324324323
96392,-34.41441441441441,141.44144144144144
98391,-35.13513513513514,141.08108108108107
102394,-36.57657657657658,142.16216216216216
98394,-35.13513513513514,142.16216216216216
103407,-36.93693693693694,146.84684684684683
79408,-28.288288288288285,147.2072072072072
64412,-22.882882882882882,148.64864864864865
57395,-20.36036036036036,142.5225225225225
63411,-22.52252252252252,148.28828828828827
54389,-19.27927927927928,140.36036036036035
70413,-25.045045045045043,149.009009009009
52406,-18.55855855855856,146.48648648648648
65410,-23.243243243243242,147.92792792792793
40395,-14.234234234234233,142.5225225225225
58393,-20.72072072072072,141.8018018018018
60394,-21.44144144144144,142.16216216216216
55407,-19.63963963963964,146.84684684684683
36393,-12.792792792792792,141.8018018018018
49397,-17.47747747747748,143.24324324324323
72412,-25.765765765765764,148.64864864864865
80414,-28.648648648648646,149.36936936936937
70406,-25.045045045045043,146.48648648648648
78399,-27.927927927927925,143.96396396396395
61416,-21.8018018018018,150.0900900900901
27398,-9.54954954954955,143.6036036036036
87385,-31.17117117117117,138.9189189189189
100388,-35.85585585585586,140.0
92386,-32.97297297297297,139.27927927927928
88380,-31.53153153153153,137.11711711711712
102390,-36.57657657657658,140.72072072072072
93323,-33.33333333333333,116.57657657657657
86338,-30.81081081081081,121.98198198198197
50344,-17.83783783783784,124.14414414414414
67332,-23.963963963963963,119.81981981981981
82321,-29.36936936936937,115.85585585585585
91337,-32.61261261261261,121.62162162162161
58323,-20.72072072072072,116.57657657657657
90324,-32.25225225225225,116.93693693693693
85322,-30.45045045045045,116.21621621621621
92322,-32.97297297297297,116.21621621621621
96327,-34.41441441441441,118.01801801801801
97324,-34.77477477477478,116.93693693693693
71353,-25.405405405405403,127.38738738738738
98326,-35.13513513513514,117.65765765765765
114401,-40.9009009009009,144.68468468468467
116409,-41.62162162162162,147.56756756756755
114410,-40.9009009009009,147.92792792792793
117408,-41.98198198198198,147.2072072072072
117406,-41.98198198198198,146.48648648648648
61364,-21.8018018018018,131.35135135135135
71373,-25.405405405405403,134.59459459459458
35376,-12.432432432432432,135.67567567567568
39365,-13.873873873873872,131.7117117117117
35374,-12.432432432432432,134.95495495495496
39362,-13.873873873873872,130.63063063063063
34364,-12.072072072072071,131.35135135135135
56371,-20.0,133.87387387387386
84420,-30.09009009009009,151.53153153153153
83417,-29.72972972972973,150.45045045045043
88410,-31.53153153153153,147.92792792792793
89400,-31.89189189189189,144.32432432432432
88421,-31.53153153153153,151.89189189189187
82424,-29.36936936936937,152.97297297297297
82404,-29.36936936936937,145.76576576576576
89407,-31.89189189189189,146.84684684684683
91403,-32.61261261261261,145.4054054054054
86413,-30.81081081081081,149.009009009009
99401,-35.4954954954955,144.68468468468467
103414,-36.93693693693694,149.36936936936937
100414,-35.85585585585586,149.36936936936937
91409,-32.61261261261261,147.56756756756755
105407,-37.65765765765766,146.84684684684683
103393,-36.93693693693694,141.8018018018018
100395,-35.85585585585586,142.5225225225225
65415,-23.243243243243242,149.7297297297297
76412,-27.207207207207205,148.64864864864865
71405,-25.405405405405403,146.1261261261261
67413,-23.963963963963963,149.009009009009
70414,-25.045045045045043,149.36936936936937
80413,-28.648648648648646,149.009009009009
79416,-28.288288288288285,150.0900900900901
36397,-12.792792792792792,143.24324324324323
57411,-20.36036036036036,148.28828828828827
48398,-17.117117117117115,143.6036036036036
28394,-9.90990990990991,142.16216216216216
77418,-27.567567567567565,150.8108108108108
63393,-22.52252252252252,141.8018018018018
54405,-19.27927927927928,146.1261261261261
56400,-20.0,144.32432432432432
41393,-14.594594594594595,141.8018018018018
57407,-20.36036036036036,146.84684684684683
31395,-10.99099099099099,142.5225225225225
48387,-17.117117117117115,139.63963963963963
54396,-19.27927927927928,142.88288288288288
66409,-23.603603603603602,147.56756756756755
78417,-27.927927927927925,150.45045045045043
76364,-27.207207207207205,131.35135135135135
87380,-31.17117117117117,137.11711711711712
90384,-32.25225225225225,138.55855855855856
95391,-34.05405405405405,141.08108108108107
103389,-36.93693693693694,140.36036036036035
73361,-26.126126126126124,130.27027027027026
86375,-30.81081081081081,135.3153153153153
94376,-33.69369369369369,135.67567567567568
85379,-30.45045045045045,136.75675675675674
89368,-31.89189189189189,132.7927927927928
73358,-26.126126126126124,129.1891891891892
97380,-34.77477477477478,137.11711711711712
91374,-32.61261261261261,134.95495495495496
93382,-33.33333333333333,137.83783783783784
87377,-31.17117117117117,136.03603603603602
90376,-32.25225225225225,135.67567567567568
90327,-32.25225225225225,118.01801801801801
96330,-34.41441441441441,119.09909909909909
65315,-23.243243243243242,113.69369369369369
91332,-32.61261261261261,119.81981981981981
92321,-32.97297297297297,115.85585585585585
65323,-23.243243243243242,116.57657657657657
77316,-27.567567567567565,114.05405405405405
44357,-15.675675675675675,128.82882882882882
73339,-26.126126126126124,122.34234234234233
59322,-21.08108108108108,116.21621621621621
82320,-29.36936936936937,115.49549549549549
86320,-30.81081081081081,115.49549549549549
95320,-34.05405405405405,115.49549549549549
84320,-30.09009009009009,115.49549549549549
49342,-17.47747747747748,123.42342342342342
79323,-28.288288288288285,116.57657657657657
117402,-41.98198198198198,145.04504504504504
116403,-41.62162162162162,145.4054054054054
112399,-40.18018018018018,143.96396396396395
36362,-12.792792792792792,130.63063063063063
41367,-14.594594594594595,132.43243243243242
65367,-23.243243243243242,132.43243243243242
81466,-29.00900900900901,168.1081081081081
71416,-25.405405405405403,150.0900900900901
84387,-30.09009009009009,139.63963963963963
100379,-35.85585585585586,136.75675675675674
94379,-33.69369369369369,136.75675675675674
93390,-33.33333333333333,140.72072072072072
93375,-33.33333333333333,135.3153153153153
98378,-35.13513513513514,136.3963963963964
90383,-32.25225225225225,138.19819819819818
91383,-32.61261261261261,138.19819819819818
91386,-32.61261261261261,139.27927927927928
46351,-16.396396396396394,126.66666666666666
91327,-32.61261261261261,118.01801801801801
48348,-17.117117117117115,125.58558558558558
92328,-32.97297297297297,118.37837837837837
59332,-21.08108108108108,119.81981981981981
96323,-34.41441441441441,116.57657657657657
63315,-22.52252252252252,113.69369369369369
90335,-32.25225225225225,120.9009009009009
69350,-24.684684684684683,126.3063063063063
91329,-32.61261261261261,118.73873873873873
92320,-32.97297297297297,115.49549549549549
44347,-15.675675675675675,125.22522522522522
92337,-32.97297297297297,121.62162162162161
95323,-34.05405405405405,116.57657657657657
117409,-41.98198198198198,147.56756756756755
117410,-41.98198198198198,147.92792792792793
62369,-22.16216216216216,133.15315315315314
67368,-23.963963963963963,132.7927927927928
39376,-13.873873873873872,135.67567567567568
39379,-13.873873873873872,136.75675675675674
47365,-16.756756756756754,131.7117117117117
87413,-31.17117117117117,149.009009009009
98412,-35.13513513513514,148.64864864864865
83403,-29.72972972972973,145.4054054054054
91405,-32.61261261261261,146.1261261261261
85404,-30.45045045045045,145.76576576576576
94420,-33.69369369369369,151.53153153153153
90416,-32.25225225225225,150.0900900900901
96412,-34.41441441441441,148.64864864864865
82416,-29.36936936936937,150.0900900900901
95392,-34.05405405405405,141.44144144144144
90394,-32.25225225225225,142.16216216216216
81416,-29.00900900900901,150.0900900900901
84410,-30.09009009009009,147.92792792792793
88415,-31.53153153153153,149.7297297297297
108403,-38.73873873873874,145.4054054054054
104392,-37.2972972972973,141.44144144144144
97392,-34.77477477477478,141.44144144144144
103402,-36.93693693693694,145.04504504504504
60395,-21.44144144144144,142.5225225225225
38393,-13.513513513513512,141.8018018018018
81404,-29.00900900900901,145.76576576576576
71386,-25.405405405405403,139.27927927927928
74413,-26.486486486486484,149.009009009009
55405,-19.63963963963964,146.1261261261261
75416,-26.846846846846844,150.0900900900901
75411,-26.846846846846844,148.28828828828827
73410,-26.126126126126124,147.92792792792793
70415,-25.045045045045043,149.7297297297297
76417,-27.207207207207205,150.45045045045043
62413,-22.16216216216216,149.009009009009
67418,-23.963963963963963,150.8108108108108
58397,-20.72072072072072,143.24324324324323
75406,-26.846846846846844,146.48648648648648
86416,-30.81081081081081,150.0900900900901
83413,-29.72972972972973,149.009009009009
96406,-34.41441441441441,146.48648648648648
98399,-35.13513513513514,143.96396396396395
84415,-30.09009009009009,149.7297297297297
85416,-30.45045045045045,150.0900900900901
85407,-30.45045045045045,146.84684684684683
97397,-34.77477477477478,143.24324324324323
82418,-29.36936936936937,150.8108108108108
85422,-30.45045045045045,152.25225225225225
81401,-29.00900900900901,144.68468468468467
99412,-35.4954954954955,148.64864864864865
83414,-29.72972972972973,149.36936936936937
93411,-33.33333333333333,148.28828828828827
100410,-35.85585585585586,147.92792792792793
100401,-35.85585585585586,144.68468468468467
85418,-30.45045045045045,150.8108108108108
94413,-33.69369369369369,149.009009009009
85414,-30.45045045045045,149.36936936936937
98392,-35.13513513513514,141.44144144144144
101392,-36.21621621621622,141.44144144144144
108399,-38.73873873873874,143.96396396396395
98393,-35.13513513513514,141.8018018018018
65386,-23.243243243243242,139.27927927927928
30393,-10.63063063063063,141.8018018018018
48399,-17.117117117117115,143.96396396396395
60414,-21.44144144144144,149.36936936936937
29394,-10.27027027027027,142.16216216216216
56406,-20.0,146.48648648648648
62384,-22.16216216216216,138.55855855855856
66412,-23.603603603603602,148.64864864864865
73411,-26.126126126126124,148.28828828828827
73413,-26.126126126126124,149.009009009009
51397,-18.1981981981982,143.24324324324323
68414,-24.324324324324323,149.36936936936937
45401,-16.036036036036034,144.68468468468467
73419,-26.126126126126124,151.17117117117115
70410,-25.045045045045043,147.92792792792793
68412,-24.324324324324323,148.64864864864865
78412,-27.927927927927925,148.64864864864865
80404,-28.648648648648646,145.76576576576576
64388,-22.882882882882882,140.0
106391,-38.01801801801802,141.08108108108107
91373,-32.61261261261261,134.59459459459458
97375,-34.77477477477478,135.3153153153153
89366,-31.89189189189189,132.07207207207207
98380,-35.13513513513514,137.11711711711712
100380,-35.85585585585586,137.11711711711712
84383,-30.09009009009009,138.19819819819818
89378,-31.89189189189189,136.3963963963964
90388,-32.25225225225225,140.0
88376,-31.53153153153153,135.67567567567568
92385,-32.97297297297297,138.9189189189189
88385,-31.53153153153153,138.9189189189189
78353,-27.927927927927925,127.38738738738738
87321,-31.17117117117117,115.85585585585585
83327,-29.72972972972973,118.01801801801801
87323,-31.17117117117117,116.57657657657657
61327,-21.8018018018018,118.01801801801801
87330,-31.17117117117117,119.09909909909909
88356,-31.53153153153153,128.46846846846847
51343,-18.1981981981982,123.78378378378378
87328,-31.17117117117117,118.37837837837837
90329,-32.25225225225225,118.73873873873873
84330,-30.09009009009009,119.09909909909909
74316,-26.486486486486484,114.05405405405405
77320,-27.567567567567565,115.49549549549549
61333,-21.8018018018018,120.18018018018017
80321,-28.648648648648646,115.85585585585585
80317,-28.648648648648646,114.41441441441441
88338,-31.53153153153153,121.98198198198197
62328,-22.16216216216216,118.37837837837837
59372,-21.08108108108108,134.23423423423424
45372,-16.036036036036034,134.23423423423424
42367,-14.954954954954955,132.43243243243242
55372,-19.63963963963964,134.23423423423424
82415,-29.36936936936937,149.7297297297297
81418,-29.00900900900901,150.8108108108108
94401,-33.69369369369369,144.68468468468467
103412,-36.93693693693694,148.64864864864865
95400,-34.05405405405405,144.32432432432432
99402,-35.4954954954955,145.04504504504504
85402,-30.45045045045045,145.04504504504504
99404,-35.4954954954955,145.76576576576576
87409,-31.17117117117117,147.56756756756755
85412,-30.45045045045045,148.64864864864865
89391,-31.89189189189189,141.08108108108107
106411,-38.01801801801802,148.28828828828827
100393,-35.85585585585586,141.8018018018018
104407,-37.2972972972973,146.84684684684683
50401,-17.83783783783784,144.68468468468467
56410,-20.0,147.92792792792793
56412,-20.0,148.64864864864865
70418,-25.045045045045043,150.8108108108108
69413,-24.684684684684683,149.009009009009
67417,-23.963963963963963,150.45045045045043
74396,-26.486486486486484,142.88288288288288
58400,-20.72072072072072,144.32432432432432
69400,-24.684684684684683,144.32432432432432
62409,-22.16216216216216,147.56756756756755
63406,-22.52252252252252,146.48648648648648
44400,-15.675675675675675,144.32432432432432
51402,-18.1981981981982,145.04504504504504
61410,-21.8018018018018,147.92792792792793
57386,-20.36036036036036,139.27927927927928
50402,-17.83783783783784,145.04504504504504
48400,-17.117117117117115,144.32432432432432
28399,-9.90990990990991,143.96396396396395
78415,-27.927927927927925,149.7297297297297
89383,-31.89189189189189,138.19819819819818
106389,-38.01801801801802,140.36036036036035
90369,-32.25225225225225,133.15315315315314
91375,-32.61261261261261,135.3153153153153
76389,-27.207207207207205,140.36036036036035
98388,-35.13513513513514,140.0
89379,-31.89189189189189,136.75675675675674
82362,-29.36936936936937,130.63063063063063
88370,-31.53153153153153,133.51351351351352
89327,-31.89189189189189,118.01801801801801
62316,-22.16216216216216,114.05405405405405
93335,-33.33333333333333,120.9009009009009
46354,-16.396396396396394,127.74774774774774
96328,-34.41441441441441,118.37837837837837
94340,-33.69369369369369,122.7027027027027
92324,-32.97297297297297,116.93693693693693
85326,-30.45045045045045,117.65765765765765
93332,-33.33333333333333,119.81981981981981
83326,-29.72972972972973,117.65765765765765
89328,-31.89189189189189,118.37837837837837
89320,-31.89189189189189,115.49549549549549
118406,-42.34234234234234,146.48648648648648
115401,-41.26126126126126,144.68468468468467
61375,-21.8018018018018,135.3153153153153
64380,-22.882882882882882,137.11711711711712
36368,-12.792792792792792,132.7927927927928
44369,-15.675675675675675,133.15315315315314
70362,-25.045045045045043,130.63063063063063
44367,-15.675675675675675,132.43243243243242
56362,-20.0,130.63063063063063
33362,-11.711711711711711,130.63063063063063
57375,-20.36036036036036,135.3153153153153
90409,-32.25225225225225,147.56756756756755
80417,-28.648648648648646,150.45045045045043
81422,-29.00900900900901,152.25225225225225
93408,-33.33333333333333,147.2072072072072
93405,-33.33333333333333,146.1261261261261
89412,-31.89189189189189,148.64864864864865
104412,-37.2972972972973,148.64864864864865
61406,-21.8018018018018,146.48648648648648
72418,-25.765765765765764,150.8108108108108
71417,-25.405405405405403,150.45045045045043
